t,ams_voltage_min_9
1751195975.220350,4.240000
1751195975.231650,4.250000
1751195975.250350,4.280000
1751195975.261650,4.290000
1751195975.272900,4.260000
1751195975.291550,4.270000
1751195975.302850,4.250000
1751195975.314100,4.250000
1751195975.325400,4.290000
1751195975.344000,4.290000
1751195975.355300,4.270000
1751195975.366600,4.280000
1751195975.377850,4.240000
1751195975.396500,4.270000
1751195975.407800,4.280000
1751195975.419050,4.290000
1751195975.430350,4.280000
1751195975.449050,4.260000
1751195975.460350,4.250000
1751195975.471650,4.270000
1751195975.490350,4.260000
1751195975.501650,4.260000
1751195975.512950,4.250000
1751195975.524200,4.270000
1751195975.542900,4.310000
1751195975.554200,4.270000
1751195975.565500,4.270000
1751195975.576800,4.260000
1751195975.595400,4.270000
1751195975.606700,4.250000
1751195975.617950,4.250000
1751195975.648000,4.260000
1751195975.670550,4.250000
1751195975.681850,4.260000
1751195975.700550,4.270000
1751195975.711850,4.250000
1751195975.723100,4.270000
1751195975.741750,4.250000
1751195975.753000,4.280000
1751195975.764300,4.270000
1751195975.775600,4.270000
1751195975.794200,4.260000
1751195975.805500,4.260000
1751195975.816750,4.290000
1751195975.828050,4.250000
1751195975.846700,4.260000
1751195975.857950,4.240000
1751195975.880500,4.260000
1751195975.910500,4.280000
1751195975.921800,4.250000
1751195975.940500,4.260000
1751195975.951800,4.270000
1751195975.963050,4.250000
1751195975.974350,4.260000
1751195975.992900,4.280000
1751195976.004250,4.260000
1751195976.015500,4.260000
1751195976.026800,4.300000
1751195976.045400,4.300000
1751195976.056700,4.280000
1751195976.068000,4.250000
1751195976.098000,4.280000
1751195976.120550,4.290000
1751195976.131850,4.270000
1751195976.150550,4.280000
1751195976.161850,4.290000
1751195976.173150,4.280000
1751195976.191750,4.280000
1751195976.203050,4.300000
1751195976.214300,4.270000
1751195976.225600,4.290000
1751195976.244200,4.280000
1751195976.255500,4.270000
1751195976.266800,4.260000
1751195976.278100,4.280000
1751195976.296650,4.270000
1751195976.308000,4.280000
1751195976.330550,4.270000
1751195976.360550,4.270000
1751195976.371850,4.270000
1751195976.390550,4.260000
1751195976.401850,4.290000
1751195976.413100,4.290000
1751195976.424400,4.270000
1751195976.443000,4.270000
1751195976.454300,4.300000
1751195976.465600,4.270000
1751195976.476850,4.310000
1751195976.495450,4.290000
1751195976.506750,4.280000
1751195976.518050,4.280000
1751195976.548050,4.290000
1751195976.570600,4.290000
1751195976.581900,4.280000
1751195976.600600,4.270000
1751195976.611900,4.290000
1751195976.623200,4.290000
1751195976.641800,4.290000
1751195976.653100,4.280000
1751195976.664350,4.240000
1751195976.675650,4.290000
1751195976.694250,4.280000
1751195976.705550,4.260000
1751195976.716850,4.270000
1751195976.728150,4.300000
1751195976.746750,4.290000
1751195976.758050,4.280000
1751195976.780600,4.600000
1751195976.810600,4.280000
1751195976.821900,4.290000
1751195976.840600,4.290000
1751195976.851850,4.360000
1751195976.863150,4.290000
1751195976.874450,4.280000
1751195976.893050,4.270000
1751195976.904350,4.280000
1751195976.915600,4.280000
1751195976.926900,4.330000
1751195976.945500,4.270000
1751195976.956750,4.270000
1751195976.968100,4.280000
1751195976.979250,4.280000
1751195976.997950,4.270000
1751195977.020550,4.260000
1751195977.031850,4.310000
1751195977.050500,4.280000
1751195977.061800,4.300000
1751195977.073100,4.110000
1751195977.091700,4.300000
1751195977.103000,4.270000
1751195977.114300,4.300000
1751195977.125600,4.290000
1751195977.144200,4.270000
1751195977.155500,4.290000
1751195977.166800,4.260000
1751195977.178050,4.280000
1751195977.196700,4.310000
1751195977.208000,4.290000
1751195977.230550,4.310000
1751195977.260550,4.280000
1751195977.271800,4.300000
1751195977.290550,4.300000
1751195977.301800,4.270000
1751195977.313100,4.280000
1751195977.324400,4.290000
1751195977.343000,4.300000
1751195977.354250,4.290000
1751195977.365550,4.280000
1751195977.376850,4.280000
1751195977.395450,4.280000
1751195977.406750,4.280000
1751195977.418050,4.270000
1751195977.448050,4.280000
1751195977.459250,4.280000
1751195977.470450,4.290000
1751195977.481700,4.280000
1751195977.500450,4.290000
1751195977.511700,4.270000
1751195977.523000,4.280000
1751195977.541650,4.290000
1751195977.552900,4.300000
1751195977.564200,4.290000
1751195977.575500,4.280000
1751195977.594100,4.290000
1751195977.605400,4.270000
1751195977.616650,4.280000
1751195977.627950,4.260000
1751195977.646600,4.280000
1751195977.657850,4.310000
1751195977.680450,4.510000
1751195977.710450,4.280000
1751195977.721750,4.280000
1751195977.740450,4.260000
1751195977.751750,4.310000
1751195977.763050,4.270000
1751195977.774300,4.290000
1751195977.792900,4.280000
1751195977.804200,4.280000
1751195977.815450,4.300000
1751195977.826750,4.710000
1751195977.845350,4.280000
1751195977.856650,4.280000
1751195977.867950,4.290000
1751195977.898000,4.280000
1751195977.920550,4.300000
1751195977.931850,4.290000
1751195977.950550,4.290000
1751195977.961800,4.290000
1751195977.973100,4.280000
1751195977.991750,4.260000
1751195978.003000,4.320000
1751195978.014300,4.300000
1751195978.025600,4.330000
1751195978.044250,4.310000
1751195978.055500,4.300000
1751195978.066800,4.300000
1751195978.078100,4.310000
1751195978.096700,4.300000
1751195978.108000,4.290000
1751195978.119200,4.300000
1751195978.130350,4.290000
1751195978.149100,4.270000
1751195978.160350,4.300000
1751195978.171650,4.290000
1751195978.190350,4.280000
1751195978.201650,4.290000
1751195978.212900,4.290000
1751195978.224250,4.290000
1751195978.242850,4.300000
1751195978.254100,4.250000
1751195978.265400,4.280000
1751195978.276700,4.280000
1751195978.295300,4.300000
1751195978.306600,4.270000
1751195978.317900,4.310000
1751195978.347950,4.290000
1751195978.370500,4.270000
1751195978.381750,4.290000
1751195978.400500,4.260000
1751195978.411800,3.870000
1751195978.423100,2.540000
1751195978.441700,4.290000
1751195978.452950,4.280000
1751195978.464250,4.300000
1751195978.475550,4.290000
1751195978.494150,4.300000
1751195978.505450,4.230000
1751195978.516750,4.310000
1751195978.528050,4.310000
1751195978.546650,4.320000
1751195978.557950,4.260000
1751195978.580550,4.300000
1751195978.610550,4.300000
1751195978.621850,4.310000
1751195978.640550,4.300000
1751195978.651800,4.290000
1751195978.663100,4.310000
1751195978.674400,4.290000
1751195978.692950,4.290000
1751195978.704300,4.310000
1751195978.715600,4.290000
1751195978.726850,4.290000
1751195978.745450,4.320000
1751195978.756750,4.290000
1751195978.768050,4.300000
1751195978.779250,4.290000
1751195978.797950,4.280000
1751195978.820550,4.290000
1751195978.831800,4.280000
1751195978.850500,4.280000
1751195978.861800,4.300000
1751195978.873100,4.290000
1751195978.891700,4.290000
1751195978.903000,4.300000
1751195978.914300,4.300000
1751195978.925550,4.300000
1751195978.944200,4.290000
1751195978.955450,4.310000
1751195978.966750,4.290000
1751195978.978050,4.300000
1751195978.996650,4.300000
1751195979.007950,4.260000
1751195979.030500,4.130000
1751195979.060500,4.290000
1751195979.071800,4.310000
1751195979.090500,4.300000
1751195979.101800,4.300000
1751195979.113050,4.300000
1751195979.124350,4.280000
1751195979.142950,4.280000
1751195979.154250,4.310000
1751195979.165550,4.300000
1751195979.176800,4.250000
1751195979.195450,4.290000
1751195979.206700,4.280000
1751195979.218000,4.300000
1751195979.229200,4.170000
1751195979.247900,4.320000
1751195979.270450,4.290000
1751195979.281750,4.310000
1751195979.300450,4.290000
1751195979.311750,4.280000
1751195979.323050,4.230000
1751195979.341600,4.310000
1751195979.352900,4.300000
1751195979.364200,4.310000
1751195979.375500,4.300000
1751195979.394100,4.300000
1751195979.405350,4.300000
1751195979.416700,4.310000
1751195979.428000,4.310000
1751195979.446550,4.320000
1751195979.457850,4.320000
1751195979.480450,4.280000
1751195979.510400,4.310000
1751195979.521700,4.320000
1751195979.540400,4.310000
1751195979.551700,4.290000
1751195979.563000,4.320000
1751195979.574300,4.300000
1751195979.592850,4.920000
1751195979.604150,4.300000
1751195979.615450,4.310000
1751195979.626700,4.320000
1751195979.645300,4.310000
1751195979.656600,4.310000
1751195979.667900,4.300000
1751195979.697900,4.310000
1751195979.720500,4.320000
1751195979.731800,4.300000
1751195979.750450,4.290000
1751195979.761750,4.290000
1751195979.773050,4.310000
1751195979.791650,4.310000
1751195979.802900,4.300000
1751195979.814200,4.340000
1751195979.825500,4.310000
1751195979.844100,4.310000
1751195979.855400,4.320000
1751195979.866700,4.310000
1751195979.878000,4.290000
1751195979.896600,4.310000
1751195979.907850,4.300000
1751195979.930450,4.320000
1751195979.960450,4.910000
1751195979.971750,4.300000
1751195979.990400,4.300000
1751195980.001700,4.300000
1751195980.013000,4.300000
1751195980.024300,4.320000
1751195980.042900,4.300000
1751195980.054150,4.280000
1751195980.065450,4.310000
1751195980.076750,4.320000
1751195980.095350,4.330000
1751195980.106650,4.330000
1751195980.117900,4.310000
1751195980.147900,4.300000
1751195980.170500,4.300000
1751195980.181800,4.320000
1751195980.200500,4.310000
1751195980.211800,4.560000
1751195980.223100,4.320000
1751195980.241700,4.320000
1751195980.253000,4.300000
1751195980.264300,4.260000
1751195980.275550,4.100000
1751195980.294200,4.320000
1751195980.305450,4.290000
1751195980.316750,4.320000
1751195980.328050,4.300000
1751195980.346650,4.300000
1751195980.357950,4.310000
1751195980.369150,4.310000
1751195980.380300,4.320000
1751195980.399000,4.310000
1751195980.410300,4.300000
1751195980.421600,4.310000
1751195980.440300,4.160000
1751195980.451600,4.200000
1751195980.462900,4.310000
1751195980.474200,4.320000
1751195980.492750,4.310000
1751195980.504050,4.350000
1751195980.515300,4.320000
1751195980.526600,4.310000
1751195980.545250,4.300000
1751195980.556500,4.330000
1751195980.567800,4.320000
1751195980.597800,4.330000
1751195980.620350,4.300000
1751195980.631700,4.320000
1751195980.650350,4.350000
1751195980.661650,4.310000
1751195980.672950,4.340000
1751195980.691550,4.340000
1751195980.702850,4.330000
1751195980.714150,4.300000
1751195980.725400,4.320000
1751195980.744050,4.310000
1751195980.755350,4.310000
1751195980.766600,4.320000
1751195980.777900,4.310000
1751195980.796550,4.310000
1751195980.807800,4.330000
1751195980.830400,4.310000
1751195980.860400,4.120000
1751195980.871700,4.250000
1751195980.890400,4.300000
1751195980.901650,4.320000
1751195980.913000,4.320000
1751195980.924250,4.330000
1751195980.942850,4.300000
1751195980.954150,4.310000
1751195980.965400,4.310000
1751195980.976750,4.320000
1751195980.995350,4.320000
1751195981.006600,4.350000
1751195981.017900,4.300000
1751195981.047950,4.310000
1751195981.070500,4.320000
1751195981.081800,4.330000
1751195981.100500,4.340000
1751195981.111800,4.320000
1751195981.123100,4.320000
1751195981.141700,4.310000
1751195981.153000,4.320000
1751195981.164300,4.330000
1751195981.175550,4.060000
1751195981.194200,4.340000
1751195981.205450,4.310000
1751195981.216750,4.270000
1751195981.228050,4.320000
1751195981.246650,4.310000
1751195981.257950,4.300000
1751195981.269150,4.310000
1751195981.280350,4.300000
1751195981.310350,4.280000
1751195981.321600,4.330000
1751195981.340350,4.310000
1751195981.351600,4.310000
1751195981.362900,4.330000
1751195981.374200,4.320000
1751195981.392800,4.330000
1751195981.404100,4.550000
1751195981.415400,4.320000
1751195981.426700,4.320000
1751195981.445300,4.320000
1751195981.456600,4.380000
1751195981.467900,4.320000
1751195981.497900,4.320000
1751195981.509100,4.290000
1751195981.520300,4.350000
1751195981.531600,4.310000
1751195981.550300,4.310000
1751195981.561600,4.350000
1751195981.572900,4.320000
1751195981.591500,4.320000
1751195981.602800,4.310000
1751195981.614050,4.320000
1751195981.625350,4.340000
1751195981.643950,4.320000
1751195981.655250,4.350000
1751195981.666550,4.310000
1751195981.677850,4.320000
1751195981.696450,4.320000
1751195981.707750,4.300000
1751195981.730300,4.340000
1751195981.760300,4.320000
1751195981.771600,4.380000
1751195981.790300,4.340000
1751195981.801550,4.340000
1751195981.812850,4.320000
1751195981.824150,4.330000
1751195981.842750,4.330000
1751195981.854050,4.320000
1751195981.865350,4.300000
1751195981.876600,4.310000
1751195981.895250,4.330000
1751195981.906500,4.320000
1751195981.917800,4.370000
1751195981.947800,4.350000
1751195981.970400,4.330000
1751195981.981700,4.290000
1751195982.000400,4.320000
1751195982.011700,4.340000
1751195982.023000,4.230000
1751195982.041600,4.330000
1751195982.052900,4.300000
1751195982.064200,3.600000
1751195982.075500,4.330000
1751195982.094100,4.300000
1751195982.105400,4.310000
1751195982.116700,4.320000
1751195982.127950,4.320000
1751195982.146600,4.310000
1751195982.157850,4.370000
1751195982.180500,4.310000
1751195982.199150,4.320000
1751195982.210300,4.300000
1751195982.221600,4.310000
1751195982.240350,4.320000
1751195982.251600,4.290000
1751195982.262900,4.310000
1751195982.274250,4.310000
1751195982.292900,4.290000
1751195982.304200,4.310000
1751195982.315450,4.300000
1751195982.326800,4.060000
1751195982.345450,4.290000
1751195982.356750,4.360000
1751195982.368050,4.310000
1751195982.379250,4.320000
1751195982.398050,4.310000
1751195982.409250,4.320000
1751195982.420450,4.310000
1751195982.431750,4.320000
1751195982.450400,4.330000
1751195982.461650,4.320000
1751195982.473000,4.370000
1751195982.491900,4.310000
1751195982.503200,4.340000
1751195982.514500,4.320000
1751195982.525800,4.290000
1751195982.544600,4.300000
1751195982.555900,4.300000
1751195982.567250,4.320000
1751195982.578500,4.320000
1751195982.597350,4.320000
1751195982.608650,4.320000
1751195982.619950,4.320000
1751195982.631250,4.310000
1751195982.650200,4.310000
1751195982.661500,4.320000
1751195982.672800,4.290000
1751195982.691800,4.330000
1751195982.703100,4.300000
1751195982.714400,4.310000
1751195982.725700,4.330000
1751195982.744600,4.300000
1751195982.755900,4.830000
1751195982.767200,4.330000
1751195982.778500,4.320000
1751195982.797400,4.360000
1751195982.808700,4.330000
1751195982.820000,4.250000
1751195982.831350,4.320000
1751195982.850300,4.320000
1751195982.861650,4.320000
1751195982.872900,4.300000
1751195982.892000,4.310000
1751195982.903300,4.310000
1751195982.914600,4.310000
1751195982.925900,4.310000
1751195982.944800,4.330000
1751195982.956100,4.360000
1751195982.967400,4.340000
1751195982.978700,4.310000
1751195982.997750,4.310000
1751195983.020350,4.290000
1751195983.031650,4.310000
1751195983.050500,4.320000
1751195983.061750,4.300000
1751195983.073100,4.350000
1751195983.092100,4.340000
1751195983.103400,4.270000
1751195983.114700,4.300000
1751195983.126050,4.300000
1751195983.145000,4.300000
1751195983.156300,4.300000
1751195983.167550,4.310000
1751195983.178900,4.320000
1751195983.197800,4.290000
1751195983.220400,4.360000
1751195983.231700,4.300000
1751195983.250650,4.330000
1751195983.261950,4.300000
1751195983.273250,4.330000
1751195983.292350,4.330000
1751195983.303600,4.290000
1751195983.314950,4.330000
1751195983.326250,4.310000
1751195983.345150,4.310000
1751195983.356450,4.310000
1751195983.367750,4.320000
1751195983.398100,4.320000
1751195983.409300,4.300000
1751195983.420450,4.310000
1751195983.431800,4.310000
1751195983.450700,4.310000
1751195983.462050,4.310000
1751195983.473350,4.290000
1751195983.492250,4.290000
1751195983.503550,4.330000
1751195983.514850,4.290000
1751195983.526150,4.340000
1751195983.545050,4.320000
1751195983.556400,4.290000
1751195983.567700,4.310000
1751195983.598050,4.310000
1751195983.609250,4.320000
1751195983.620400,4.150000
1751195983.631750,4.330000
1751195983.650650,4.330000
1751195983.661950,4.300000
1751195983.673250,4.170000
1751195983.692300,4.330000
1751195983.703600,4.320000
1751195983.714900,4.310000
1751195983.726250,4.310000
1751195983.745100,4.320000
1751195983.756450,4.330000
