t,Cell_Voltage_072,Cell_Voltage_071,Cell_Voltage_070,Cell_Voltage_069,Cell_Voltage_068,Cell_Voltage_067,Cell_Voltage_066,Cell_Voltage_065
1751195533.771650,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195533.824200,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195533.876750,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195533.917950,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195533.970500,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195534.022900,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195534.075450,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195534.116750,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195534.169200,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195534.221600,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195534.274150,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195534.326700,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195534.367900,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195534.420450,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195534.472850,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195534.525450,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195534.566750,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195534.619200,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195534.671550,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195534.724100,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195534.776700,4.020000,4.020000,4.020000,4.020000,4.020000,4.110000,4.020000,4.020000
1751195534.817900,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195534.870500,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195534.922900,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
1751195534.975450,4.020000,4.020000,4.020000,4.020000,4.020000,4.100000,4.020000,4.020000
