t,sensor_apps_valid,sensor_brake_pressure_f,sensor_wheel_speed_fr,sensor_wheel_speed_fl,sensor_steering_angle,sensor_brake_pressure_r,sensor_apps
1751195782.659600,1.000000,14.080000,0.000000,0.000000,-20.000000,7.840000,1.200000
1751195782.709550,1.000000,13.120000,0.000000,0.000000,-20.000000,7.680000,1.200000
1751195782.759300,1.000000,13.760000,0.000000,0.000000,-20.000000,8.160000,0.000000
1751195782.809700,1.000000,13.120000,0.000000,0.000000,-20.000000,8.160000,0.000000
1751195782.859300,1.000000,13.120000,0.000000,0.000000,-20.000000,8.160000,0.000000
1751195782.909550,1.000000,12.480000,0.000000,0.000000,-20.000000,7.360000,1.200000
1751195782.959700,1.000000,12.480000,0.000000,0.000000,-20.000000,7.040000,1.200000
1751195783.009500,1.000000,12.480000,0.000000,0.000000,-20.000000,7.040000,1.200000
1751195783.059500,1.000000,12.800000,0.000000,0.000000,-20.000000,7.360000,0.000000
1751195783.109700,1.000000,12.960000,0.000000,0.000000,-20.000000,7.360000,0.800000
1751195783.160050,1.000000,11.520000,0.000000,0.000000,-20.000000,6.560000,1.200000
1751195783.209900,1.000000,12.000000,0.000000,0.000000,-20.000000,6.560000,1.200000
1751195783.259900,1.000000,11.520000,0.000000,0.000000,-20.000000,6.560000,1.200000
1751195783.309800,1.000000,12.480000,0.000000,0.000000,-20.000000,7.040000,0.800000
1751195783.359400,1.000000,12.320000,0.000000,0.000000,-20.000000,6.880000,0.800000
1751195783.409600,1.000000,12.320000,0.000000,0.000000,-20.000000,7.200000,0.800000
1751195783.459550,1.000000,11.840000,0.000000,0.000000,-20.000000,6.560000,1.200000
1751195783.509850,1.000000,12.000000,0.000000,0.000000,-20.000000,6.720000,1.200000
1751195783.559550,1.000000,12.000000,0.000000,0.000000,-20.000000,6.560000,1.200000
1751195783.609900,1.000000,12.160000,0.000000,0.000000,-20.000000,7.040000,0.800000
1751195783.659400,1.000000,12.800000,0.000000,0.000000,-20.000000,7.200000,0.000000
1751195783.709500,1.000000,12.160000,0.000000,0.000000,-20.000000,6.720000,1.200000
1751195783.759700,1.000000,12.320000,0.000000,0.000000,-20.000000,6.720000,1.200000
1751195783.809950,1.000000,12.320000,0.000000,0.000000,-20.000000,6.720000,1.200000
1751195783.859950,1.000000,12.480000,0.000000,0.000000,-20.000000,7.360000,0.800000
1751195783.909250,1.000000,12.800000,0.000000,0.000000,-20.000000,7.200000,0.000000
1751195783.959400,1.000000,12.480000,0.000000,0.000000,-20.000000,7.200000,0.000000
1751195784.009650,1.000000,12.480000,0.000000,0.000000,-20.000000,6.720000,1.200000
1751195784.059500,1.000000,12.160000,0.000000,0.000000,-20.000000,6.720000,1.200000
1751195784.109650,1.000000,12.160000,0.000000,0.000000,-20.000000,6.720000,1.200000
1751195784.159600,1.000000,13.120000,0.000000,0.000000,-20.000000,7.360000,0.800000
1751195784.209800,1.000000,13.120000,0.000000,0.000000,-20.000000,7.360000,0.000000
1751195784.259950,1.000000,12.160000,0.000000,0.000000,-20.000000,6.880000,1.200000
1751195784.309500,1.000000,12.480000,0.000000,0.000000,-20.000000,6.720000,1.200000
1751195784.359400,1.000000,12.320000,0.000000,0.000000,-20.000000,6.720000,1.200000
1751195784.409400,1.000000,12.640000,0.000000,0.000000,-20.000000,7.360000,0.800000
1751195784.459950,1.000000,12.640000,0.000000,0.000000,-20.000000,7.360000,0.800000
1751195784.509300,1.000000,12.800000,0.000000,0.000000,-20.000000,7.200000,0.000000
1751195784.559550,1.000000,11.840000,0.000000,0.000000,-20.000000,6.720000,1.200000
1751195784.609950,1.000000,11.360000,0.000000,0.000000,-20.000000,6.720000,1.200000
1751195784.659950,1.000000,11.040000,0.000000,0.000000,-20.000000,6.240000,1.200000
1751195784.709500,1.000000,11.360000,0.000000,0.000000,-20.000000,6.720000,0.800000
1751195784.759450,1.000000,9.760000,0.000000,0.000000,-20.000000,6.080000,0.800000
1751195784.809800,1.000000,7.520000,0.000000,0.000000,-20.000000,4.640000,1.200000
1751195784.859600,1.000000,5.760000,0.000000,0.000000,-20.000000,3.520000,1.200000
1751195784.909400,1.000000,4.640000,0.000000,0.000000,-20.000000,3.040000,1.200000
1751195784.959950,1.000000,4.800000,0.000000,0.000000,-20.000000,3.040000,0.800000
1751195785.009300,1.000000,4.640000,0.000000,0.000000,-20.000000,3.040000,0.000000
1751195785.059450,1.000000,4.640000,0.000000,0.000000,-20.000000,3.040000,0.000000
1751195785.109800,1.000000,4.000000,0.000000,0.000000,-20.000000,2.400000,1.200000
1751195785.159700,1.000000,3.840000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195785.209550,1.000000,3.840000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195785.259750,1.000000,4.320000,0.000000,0.000000,-20.000000,2.880000,0.800000
1751195785.310050,1.000000,4.320000,0.000000,0.000000,-20.000000,2.880000,0.800000
1751195785.359200,1.000000,4.160000,0.000000,0.000000,-20.000000,3.040000,0.000000
1751195785.409750,1.000000,3.840000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195785.459700,1.000000,3.840000,0.000000,0.000000,-20.000000,2.400000,1.200000
1751195785.509950,1.000000,4.480000,0.000000,0.000000,-20.000000,3.040000,0.800000
1751195785.559450,1.000000,4.480000,0.000000,0.000000,-20.000000,3.040000,0.000000
1751195785.609900,1.000000,4.640000,0.000000,0.000000,-20.000000,3.040000,0.800000
1751195785.659600,1.000000,4.000000,0.000000,0.000000,-20.000000,2.560000,1.200000
1751195785.709950,1.000000,4.000000,0.000000,0.000000,-20.000000,2.560000,1.200000
1751195785.759700,1.000000,4.000000,0.000000,0.000000,-20.000000,2.560000,1.200000
1751195785.809550,1.000000,4.640000,0.000000,0.000000,-20.000000,3.040000,0.800000
1751195785.859300,1.000000,4.640000,0.000000,0.000000,-20.000000,3.040000,0.000000
1751195785.909800,1.000000,4.640000,0.000000,0.000000,-20.000000,3.040000,0.800000
1751195785.959450,1.000000,4.000000,0.000000,0.000000,-20.000000,2.560000,1.200000
1751195786.009450,1.000000,4.000000,0.000000,0.000000,-20.000000,2.560000,1.200000
1751195786.059400,1.000000,4.480000,0.000000,0.000000,-20.000000,3.040000,0.000000
1751195786.109400,1.000000,4.320000,0.000000,0.000000,-20.000000,3.040000,0.000000
1751195786.159450,1.000000,4.000000,0.000000,0.000000,-20.000000,2.720000,0.800000
1751195786.209800,1.000000,3.200000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195786.260050,1.000000,3.040000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195786.309400,1.000000,3.040000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195786.359450,1.000000,3.520000,0.000000,0.000000,-20.000000,2.560000,0.800000
1751195786.409800,1.000000,3.360000,0.000000,0.000000,-20.000000,2.560000,0.000000
1751195786.459700,1.000000,3.200000,0.000000,0.000000,-20.000000,2.560000,0.800000
1751195786.510000,1.000000,2.720000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195786.559500,1.000000,2.560000,0.000000,0.000000,-20.000000,2.240000,1.200000
1751195786.609550,1.000000,3.200000,0.000000,0.000000,-20.000000,2.560000,2.400000
1751195786.659500,1.000000,3.200000,0.000000,0.000000,-20.000000,2.560000,2.400000
1751195786.709600,1.000000,3.200000,0.000000,0.000000,-20.000000,2.560000,2.400000
1751195786.759650,1.000000,2.560000,0.000000,0.000000,-20.000000,2.240000,2.800000
1751195786.809950,1.000000,2.560000,0.000000,0.000000,-20.000000,2.240000,2.800000
1751195786.859700,1.000000,2.560000,0.000000,0.000000,-20.000000,2.240000,4.000000
1751195786.909650,1.000000,3.040000,0.000000,0.000000,-20.000000,2.560000,8.400000
1751195786.959550,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,9.200000
1751195787.009600,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,9.200000
1751195787.059500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,9.600000
1751195787.109600,1.000000,2.400000,0.000000,0.000000,-20.000000,2.240000,9.600000
1751195787.159500,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,9.200000
1751195787.209550,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,9.200000
1751195787.260000,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,9.200000
1751195787.309850,1.000000,2.400000,0.000000,0.000000,-20.000000,2.240000,9.600000
1751195787.360000,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,9.600000
1751195787.409650,1.000000,2.400000,0.000000,0.000000,-20.000000,2.240000,9.600000
1751195787.459800,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,9.200000
1751195787.509650,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,9.200000
1751195787.559550,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,9.200000
1751195787.609950,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,9.600000
1751195787.659950,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,9.600000
1751195787.709650,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,9.200000
1751195787.759950,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,10.800000
1751195787.809650,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,12.400000
1751195787.859900,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,13.200000
1751195787.909450,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,14.800000
1751195787.959700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,14.800000
1751195788.009750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,14.800000
1751195788.059550,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,15.600000
1751195788.109900,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,16.000000
1751195788.159950,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,20.000000
1751195788.209800,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,20.400000
1751195788.259650,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,20.000000
1751195788.309700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,20.400000
1751195788.359750,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,21.600000
1751195788.409800,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,22.800000
1751195788.459650,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,26.800000
1751195788.509600,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,27.200000
1751195788.559650,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,28.400000
1751195788.609600,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,36.800000
1751195788.660000,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,37.600000
1751195788.709650,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,38.000000
1751195788.759600,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,38.000000
1751195788.809450,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,37.600000
1751195788.859850,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,37.600000
1751195788.909950,1.000000,2.880000,0.000000,0.000000,-20.000000,2.400000,37.600000
1751195788.959450,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,38.000000
1751195789.009750,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,38.000000
1751195789.059700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,38.000000
1751195789.109850,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,37.600000
1751195789.159900,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,37.600000
1751195789.209850,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,37.600000
1751195789.259950,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,38.000000
1751195789.309900,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,42.000000
1751195789.359700,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,44.400000
1751195789.409450,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,47.600000
1751195789.459650,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,49.600000
1751195789.509800,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,50.400000
1751195789.559550,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,49.600000
1751195789.609800,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,46.800000
1751195789.659700,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,46.000000
1751195789.710000,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,46.000000
1751195789.760000,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,42.400000
1751195789.809950,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,42.800000
1751195789.859500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,42.400000
1751195789.909600,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,42.000000
1751195789.959550,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,42.000000
1751195790.009850,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,42.000000
1751195790.059650,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,43.600000
1751195790.109400,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,44.000000
1751195790.159700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,48.000000
1751195790.209900,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,50.000000
1751195790.259850,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,50.000000
1751195790.309850,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,52.800000
1751195790.359700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,53.600000
1751195790.409500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,53.600000
1751195790.459450,1.000000,2.720000,0.000000,0.000000,-20.000000,2.400000,53.600000
1751195790.510200,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,53.600000
1751195790.559550,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,54.800000
1751195790.609500,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,60.000000
1751195790.659900,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,60.400000
1751195790.709600,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,60.400000
1751195790.759900,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,60.000000
1751195790.809700,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,60.000000
1751195790.859600,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,60.000000
1751195790.909900,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,60.400000
1751195790.959550,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,60.400000
1751195791.009650,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,60.000000
1751195791.059700,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,60.000000
1751195791.109650,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,60.000000
1751195791.159950,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,60.400000
1751195791.209700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,60.400000
1751195791.259450,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,60.400000
1751195791.310200,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,60.000000
1751195791.359500,1.000000,2.720000,0.000000,0.000000,-20.000000,2.560000,60.000000
1751195791.409550,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,60.000000
1751195791.459700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,63.200000
1751195791.509700,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,64.000000
1751195791.559650,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,63.600000
1751195791.610200,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,64.000000
1751195791.659500,1.000000,2.880000,0.000000,0.000000,-20.000000,2.560000,63.600000
1751195791.709850,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,64.000000
1751195791.759650,1.000000,2.400000,0.000000,0.000000,-20.000000,2.240000,64.000000
1751195791.809800,1.000000,2.240000,0.000000,0.000000,-20.000000,2.240000,64.000000
