t,ams_voltage_min_8,ams_voltage_min_7,ams_voltage_min_6,ams_voltage_min_5,ams_voltage_min_4,ams_voltage_min_3,ams_voltage_min_2,ams_voltage_min_1
1751195950.746100,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195950.757400,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195950.768750,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195950.798950,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195950.810300,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195950.821600,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195950.840650,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195950.851950,3.790000,3.800000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195950.863250,3.790000,3.800000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195950.874550,3.790000,3.800000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195950.893450,3.790000,3.800000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195950.904750,3.790000,3.800000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195950.916050,3.790000,3.800000,3.800000,3.800000,3.810000,3.800000,3.810000,3.790000
1751195950.927350,3.790000,3.800000,3.800000,3.800000,3.810000,3.800000,3.810000,3.790000
1751195950.946300,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195950.957600,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195950.968900,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195950.980300,3.800000,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.790000
1751195950.999350,3.790000,3.800000,3.800000,3.800000,3.810000,3.800000,3.800000,3.790000
1751195951.010600,3.790000,3.800000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195951.021950,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195951.041000,3.780000,3.790000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195951.052300,3.780000,3.790000,3.780000,3.790000,3.790000,3.790000,3.790000,3.770000
1751195951.063600,3.790000,3.790000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195951.074900,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195951.093800,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195951.105050,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195951.116350,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195951.127700,3.800000,3.810000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195951.146500,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195951.157800,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195951.169150,3.800000,3.810000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195951.180450,3.800000,3.810000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195951.199350,3.800000,3.810000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195951.210650,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195951.222000,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195951.241000,3.800000,3.810000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195951.252300,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195951.263600,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195951.274900,3.790000,3.800000,3.800000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195951.293800,3.790000,3.800000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195951.305100,3.790000,3.800000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195951.316450,3.790000,3.800000,3.790000,3.800000,3.800000,3.800000,3.800000,3.780000
1751195951.327750,3.800000,3.800000,3.800000,3.810000,3.810000,3.810000,3.810000,3.790000
1751195951.346600,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195951.357950,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195951.369250,3.810000,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.800000
1751195951.380500,3.810000,3.810000,3.810000,3.820000,3.820000,3.820000,3.820000,3.800000
1751195951.399350,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195951.410600,3.830000,3.830000,3.830000,3.840000,3.840000,3.840000,3.840000,3.820000
1751195951.421950,3.820000,3.820000,3.820000,3.830000,3.830000,3.830000,3.830000,3.810000
1751195951.440650,3.890000,3.890000,3.890000,3.900000,3.900000,3.890000,3.890000,3.860000
1751195951.451950,3.910000,3.920000,3.920000,3.920000,3.930000,3.920000,3.930000,3.900000
1751195951.463250,3.900000,3.900000,3.900000,3.910000,3.920000,3.910000,3.920000,3.890000
1751195951.474550,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195951.493300,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195951.504600,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.920000,3.890000
1751195951.515850,3.900000,3.910000,3.900000,3.910000,3.910000,3.910000,3.920000,3.890000
1751195951.527150,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.890000
1751195951.545800,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.890000
1751195951.557050,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195951.568350,3.900000,3.900000,3.900000,3.910000,3.910000,3.910000,3.910000,3.880000
1751195951.579650,3.890000,3.900000,3.900000,3.900000,3.910000,3.900000,3.910000,3.880000
1751195951.598300,3.890000,3.900000,3.900000,3.900000,3.910000,3.900000,3.910000,3.880000
1751195951.609550,3.890000,3.900000,3.900000,3.900000,3.910000,3.900000,3.910000,3.880000
1751195951.620850,3.890000,3.900000,3.900000,3.900000,3.910000,3.900000,3.910000,3.880000
1751195951.639600,3.890000,3.900000,3.890000,3.900000,3.910000,3.900000,3.900000,3.880000
1751195951.650900,3.890000,3.900000,3.890000,3.900000,3.900000,3.900000,3.900000,3.880000
1751195951.662150,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.880000
1751195951.673450,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.880000
1751195951.692100,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195951.703350,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195951.714650,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.890000,3.870000
1751195951.725950,3.880000,3.890000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195951.744600,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195951.755850,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195951.767150,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195951.778450,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195951.797100,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195951.808400,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.860000
1751195951.819650,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.860000
1751195951.830950,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.860000
1751195951.849700,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.860000
1751195951.861000,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.860000
1751195951.872300,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.860000
1751195951.891000,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.860000
1751195951.902300,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195951.913600,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195951.924900,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195951.943500,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195951.954750,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195951.966050,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195951.977350,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195951.996000,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.007250,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.018600,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.029850,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.048600,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.071000,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.089700,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.101000,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.112250,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.123550,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.142200,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.153500,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.164800,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.176100,3.880000,3.890000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.194700,3.880000,3.890000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.206000,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.217300,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.228600,3.880000,3.890000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.247200,3.880000,3.890000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.258500,3.880000,3.890000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.269800,3.880000,3.890000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.281100,3.880000,3.890000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.299800,3.880000,3.890000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.311100,3.880000,3.890000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.322400,3.880000,3.890000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.341150,3.880000,3.890000,3.890000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.352400,3.880000,3.890000,3.890000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.363700,3.880000,3.890000,3.890000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.375000,3.880000,3.890000,3.890000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.393600,3.880000,3.890000,3.890000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.404900,3.880000,3.890000,3.890000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.416150,3.880000,3.890000,3.890000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.427450,3.880000,3.890000,3.890000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.446100,3.880000,3.890000,3.890000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195952.457400,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.890000,3.870000
1751195952.468650,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.890000,3.870000
1751195952.498600,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.890000,3.870000
1751195952.520950,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.539700,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.550950,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.562300,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.573550,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.592150,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.603450,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.614750,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.626050,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.644700,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.656000,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.667250,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.678550,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.697150,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.708450,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.719750,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.731000,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.749750,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.761050,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.772350,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.791100,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.802350,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195952.813650,3.880000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195952.824950,3.880000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195952.843550,3.880000,3.890000,3.890000,3.900000,3.900000,3.890000,3.900000,3.870000
1751195952.854850,3.880000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195952.866100,3.880000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195952.877400,3.880000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195952.896050,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195952.907300,3.880000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195952.918650,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195952.948550,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195952.959850,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195952.971150,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195952.989850,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.001150,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.012450,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.023750,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.042400,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.053700,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.064950,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.076250,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.094900,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.106150,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.117500,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.128750,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.147400,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.158700,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.181050,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.199800,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.211050,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.222400,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.241100,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.252400,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.263650,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.275000,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.293600,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.304850,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.316150,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.327450,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.346100,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.357400,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.368650,3.890000,3.890000,3.890000,3.900000,3.900000,3.900000,3.900000,3.870000
1751195953.398600,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195953.420950,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195953.439650,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195953.450950,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195953.462250,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195953.473550,3.880000,3.890000,3.890000,3.890000,3.900000,3.890000,3.900000,3.870000
1751195953.492150,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195953.503400,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195953.514750,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195953.526000,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195953.544650,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.860000
1751195953.555950,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.860000
1751195953.567250,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.860000
1751195953.578500,3.880000,3.880000,3.880000,3.890000,3.890000,3.890000,3.890000,3.860000
1751195953.597150,3.880000,3.890000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195953.608450,3.880000,3.890000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195953.619750,3.880000,3.890000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
1751195953.631050,3.880000,3.890000,3.880000,3.890000,3.890000,3.890000,3.890000,3.870000
